DATE,DAILY RAINFALL,TEMP MEAN,TEMP MAX,TEMP MIN
2009-03-05 00:00:00,0.0,28.944444444444443,34.38888888888889,24.111111111111114
2009-03-06 00:00:00,0.0,28.333333333333336,33.611111111111114,22.11111111111111
2009-03-07 00:00:00,0.0,27.722222222222225,33.77777777777778,21.77777777777778
2009-03-08 00:00:00,0.0,28.277777777777782,33.5,21.77777777777778
2009-03-09 00:00:00,35.05199999999999,26.888888888888893,33.00000000000001,23.388888888888886
2009-03-10 00:00:00,0.0,27.722222222222225,33.277777777777786,21.77777777777778
2009-03-11 00:00:00,0.0,27.722222222222225,33.611111111111114,23.61111111111111
2009-03-12 00:00:00,0.0,28.77777777777778,35.111111111111114,22.611111111111114
2009-03-13 00:00:00,0.0,28.11111111111111,34.5,23.5
2009-03-14 00:00:00,360.17199999999997,27.888888888888893,32.88888888888889,25.0
2009-03-15 00:00:00,0.0,27.11111111111111,31.38888888888889,23.61111111111111
2009-03-16 00:00:00,0.0,27.77777777777778,32.22222222222222,22.5
2009-03-17 00:00:00,6.604,25.888888888888886,28.5,24.388888888888893
2009-03-18 00:00:00,14.731999999999998,28.333333333333336,34.77777777777778,20.388888888888893
2009-03-19 00:00:00,0.0,28.61111111111111,33.72222222222223,22.38888888888889
2009-03-20 00:00:00,0.0,28.333333333333336,33.72222222222223,23.11111111111111
2009-03-21 00:00:00,0.0,27.888888888888893,32.111111111111114,22.5
2009-03-22 00:00:00,0.0,28.944444444444443,33.77777777777778,21.500000000000004
2009-03-23 00:00:00,0.0,28.5,33.72222222222223,24.388888888888893
2009-03-24 00:00:00,0.0,27.666666666666668,33.00000000000001,23.000000000000004
2009-03-25 00:00:00,3.0479999999999996,28.277777777777782,34.77777777777778,24.499999999999996
2009-03-26 00:00:00,,27.44444444444445,31.500000000000004,24.61111111111111
2009-03-27 00:00:00,37.083999999999996,25.944444444444446,31.500000000000004,23.88888888888889
2009-03-28 00:00:00,0.0,28.22222222222222,32.388888888888886,23.388888888888886
2009-03-29 00:00:00,0.0,28.55555555555556,33.388888888888886,22.722222222222225
2009-03-30 00:00:00,0.0,29.277777777777782,34.27777777777778,23.000000000000004
2009-03-31 00:00:00,1.016,27.055555555555557,32.72222222222223,22.5
2009-04-01 00:00:00,0.254,27.944444444444443,33.88888888888889,24.388888888888893
2009-04-02 00:00:00,1.778,26.777777777777782,30.61111111111111,24.277777777777782
2009-04-03 00:00:00,0.0,28.11111111111111,33.00000000000001,24.000000000000004
2009-04-04 00:00:00,10.921999999999999,27.38888888888889,31.38888888888889,23.388888888888886
2009-04-05 00:00:00,0.0,28.944444444444443,33.72222222222223,23.11111111111111
2009-04-06 00:00:00,0.0,27.38888888888889,34.77777777777778,23.000000000000004
2009-04-07 00:00:00,4.3180000000000005,28.22222222222222,34.0,22.277777777777775
2009-04-08 00:00:00,0.0,27.277777777777775,33.00000000000001,23.22222222222222
2009-04-09 00:00:00,159.512,29.166666666666668,34.111111111111114,23.22222222222222
2009-04-10 00:00:00,0.0,28.5,33.277777777777786,24.111111111111114
2009-04-11 00:00:00,0.0,28.5,34.22222222222222,24.000000000000004
2009-04-12 00:00:00,0.0,29.388888888888893,34.72222222222222,23.61111111111111
2009-04-13 00:00:00,0.0,30.111111111111114,35.27777777777778,24.22222222222222
2009-04-14 00:00:00,0.0,30.72222222222222,35.27777777777778,27.5
2009-04-15 00:00:00,0.0,30.666666666666668,35.50000000000001,26.72222222222222
2009-04-16 00:00:00,0.0,30.555555555555557,35.27777777777778,27.38888888888889
2009-04-17 00:00:00,0.0,29.777777777777775,34.111111111111114,26.27777777777778
2009-04-18 00:00:00,0.0,29.555555555555557,33.88888888888889,26.0
2009-04-19 00:00:00,40.132,28.666666666666664,34.77777777777778,24.777777777777775
2009-04-20 00:00:00,1.016,27.555555555555554,33.22222222222222,24.777777777777775
2009-04-21 00:00:00,20.827999999999996,26.500000000000004,32.388888888888886,24.111111111111114
2009-04-22 00:00:00,17.018,26.11111111111111,31.500000000000004,24.111111111111114
2009-04-23 00:00:00,0.0,26.888888888888893,31.38888888888889,24.61111111111111
2009-04-24 00:00:00,1.016,28.055555555555557,33.388888888888886,24.61111111111111
2009-04-25 00:00:00,6.095999999999999,27.944444444444443,32.611111111111114,24.722222222222225
2009-04-26 00:00:00,0.0,28.000000000000004,32.88888888888889,24.722222222222225
2009-04-27 00:00:00,1.016,26.777777777777782,32.611111111111114,24.22222222222222
2009-04-28 00:00:00,0.0,27.277777777777775,31.38888888888889,23.61111111111111
2009-04-29 00:00:00,0.0,28.11111111111111,31.777777777777782,24.111111111111114
2009-04-30 00:00:00,0.508,25.222222222222225,26.888888888888893,23.000000000000004
2009-05-01 00:00:00,24.383999999999997,26.944444444444446,31.777777777777782,22.888888888888893
2009-05-02 00:00:00,0.0,28.333333333333336,33.22222222222222,23.11111111111111
2009-05-03 00:00:00,0.0,28.722222222222225,33.5,23.61111111111111
2009-05-04 00:00:00,1.016,29.000000000000004,34.611111111111114,24.722222222222225
2009-05-05 00:00:00,3.0479999999999996,26.999999999999996,30.500000000000004,25.111111111111114
2009-05-06 00:00:00,5.08,26.72222222222222,32.0,23.22222222222222
2009-05-07 00:00:00,14.985999999999999,24.88888888888889,25.888888888888886,23.22222222222222
2009-05-08 00:00:00,86.106,28.000000000000004,33.277777777777786,24.000000000000004
2009-05-09 00:00:00,8.889999999999999,26.944444444444446,29.722222222222225,24.722222222222225
2009-05-10 00:00:00,34.036,27.16666666666667,33.22222222222222,24.22222222222222
2009-05-11 00:00:00,8.128,26.0,30.388888888888893,23.61111111111111
2009-05-12 00:00:00,2.2859999999999996,27.222222222222225,32.388888888888886,23.000000000000004
2009-05-13 00:00:00,7.112,27.77777777777778,34.0,23.388888888888886
2009-05-14 00:00:00,1.016,28.388888888888886,33.88888888888889,24.000000000000004
2009-05-15 00:00:00,6.095999999999999,27.277777777777775,32.388888888888886,24.22222222222222
2009-05-16 00:00:00,0.0,29.388888888888893,35.38888888888889,24.111111111111114
2009-05-17 00:00:00,2.032,28.166666666666668,33.5,24.111111111111114
2009-05-18 00:00:00,0.0,28.77777777777778,33.77777777777778,24.000000000000004
2009-05-19 00:00:00,0.0,29.388888888888893,34.27777777777778,24.88888888888889
2009-05-20 00:00:00,0.0,29.94444444444445,35.111111111111114,25.500000000000004
2009-05-21 00:00:00,0.0,29.88888888888889,33.5,25.0
2009-05-22 00:00:00,0.0,29.61111111111111,35.72222222222222,25.0
2009-05-23 00:00:00,0.0,30.500000000000004,35.27777777777778,25.0
2009-05-24 00:00:00,0.0,30.388888888888893,35.50000000000001,25.777777777777782
2009-05-25 00:00:00,0.0,30.777777777777782,36.5,25.27777777777778
2009-05-26 00:00:00,0.0,30.222222222222225,35.777777777777786,25.111111111111114
2009-05-27 00:00:00,8.889999999999999,28.22222222222222,33.388888888888886,25.777777777777782
2009-05-28 00:00:00,0.0,28.83333333333334,32.88888888888889,25.500000000000004
2009-05-29 00:00:00,2.032,28.388888888888886,33.277777777777786,25.500000000000004
2009-05-30 00:00:00,19.304,25.333333333333332,31.0,24.61111111111111
2009-05-31 00:00:00,45.974,26.0,31.38888888888889,23.722222222222225
2009-06-01 00:00:00,12.953999999999999,26.999999999999996,30.388888888888893,23.61111111111111
2009-06-02 00:00:00,33.019999999999996,27.16666666666667,32.388888888888886,25.0
2009-06-03 00:00:00,87.884,25.833333333333336,29.22222222222222,24.777777777777775
2009-06-04 00:00:00,7.112,26.611111111111114,28.388888888888886,24.777777777777775
2009-06-05 00:00:00,24.892,27.44444444444445,31.611111111111114,25.0
2009-06-06 00:00:00,39.878,24.777777777777775,26.222222222222225,23.277777777777782
2009-06-07 00:00:00,14.985999999999999,28.333333333333336,32.611111111111114,23.22222222222222
2009-06-08 00:00:00,0.0,27.16666666666667,31.500000000000004,24.277777777777782
2009-06-09 00:00:00,5.08,28.000000000000004,31.500000000000004,24.277777777777782
2009-06-10 00:00:00,4.3180000000000005,28.722222222222225,32.72222222222223,24.777777777777775
2009-06-11 00:00:00,0.0,28.333333333333336,32.27777777777778,25.72222222222222
2009-06-12 00:00:00,34.036,27.666666666666668,31.500000000000004,25.500000000000004
2009-06-13 00:00:00,0.0,28.11111111111111,32.388888888888886,25.388888888888893
2009-06-14 00:00:00,1.5239999999999998,27.944444444444443,32.88888888888889,24.777777777777775
2009-06-15 00:00:00,3.302,26.999999999999996,31.38888888888889,24.777777777777775
2009-06-16 00:00:00,40.894,25.388888888888893,26.888888888888893,24.000000000000004
2009-06-17 00:00:00,41.401999999999994,25.72222222222222,29.61111111111111,24.000000000000004
2009-06-18 00:00:00,6.604,27.16666666666667,29.388888888888893,23.77777777777778
2009-06-19 00:00:00,1.016,28.88888888888889,32.0,26.222222222222225
2009-06-20 00:00:00,0.0,29.000000000000004,32.88888888888889,25.500000000000004
2009-06-21 00:00:00,0.0,28.77777777777778,32.77777777777778,25.388888888888893
2009-06-22 00:00:00,0.0,29.388888888888893,33.388888888888886,24.61111111111111
2009-06-23 00:00:00,35.05199999999999,27.277777777777775,33.77777777777778,24.22222222222222
2009-06-24 00:00:00,9.143999999999998,27.611111111111114,31.0,24.111111111111114
2009-06-25 00:00:00,21.59,25.888888888888886,28.5,23.88888888888889
2009-06-26 00:00:00,1.5239999999999998,29.055555555555554,33.5,23.722222222222225
2009-06-27 00:00:00,0.0,29.111111111111114,33.77777777777778,24.777777777777775
2009-06-28 00:00:00,0.0,29.055555555555554,33.77777777777778,24.777777777777775
2009-06-29 00:00:00,5.08,28.055555555555557,33.388888888888886,24.277777777777782
2009-06-30 00:00:00,0.0,27.666666666666668,33.388888888888886,25.0
2009-07-01 00:00:00,17.525999999999996,27.277777777777775,33.277777777777786,24.000000000000004
2009-07-02 00:00:00,33.019999999999996,27.333333333333336,32.611111111111114,24.000000000000004
2009-07-03 00:00:00,3.0479999999999996,27.666666666666668,33.00000000000001,24.388888888888893
2009-07-04 00:00:00,17.018,27.44444444444445,33.00000000000001,24.61111111111111
2009-07-05 00:00:00,18.034,26.05555555555556,31.888888888888893,23.77777777777778
2009-07-06 00:00:00,7.112,26.500000000000004,33.388888888888886,23.61111111111111
2009-07-07 00:00:00,2.54,26.944444444444446,32.5,24.277777777777782
2009-07-08 00:00:00,1.016,28.55555555555556,33.00000000000001,24.499999999999996
2009-07-09 00:00:00,10.921999999999999,28.61111111111111,32.611111111111114,25.388888888888893
2009-07-10 00:00:00,99.05999999999999,27.44444444444445,31.611111111111114,25.0
2009-07-11 00:00:00,96.01199999999999,26.999999999999996,31.500000000000004,24.777777777777775
2009-07-12 00:00:00,23.622,27.5,31.27777777777778,24.777777777777775
2009-07-13 00:00:00,12.953999999999999,25.777777777777782,28.000000000000004,24.499999999999996
2009-07-14 00:00:00,29.971999999999998,26.777777777777782,32.0,23.722222222222225
2009-07-15 00:00:00,13.208,27.833333333333332,32.88888888888889,23.388888888888886
2009-07-16 00:00:00,9.652,25.444444444444443,26.38888888888889,25.111111111111114
2009-07-17 00:00:00,19.049999999999997,24.777777777777775,25.888888888888886,23.22222222222222
2009-07-18 00:00:00,63.75399999999999,26.38888888888889,31.0,24.277777777777782
2009-07-19 00:00:00,7.365999999999999,26.999999999999996,31.888888888888893,24.000000000000004
2009-07-20 00:00:00,0.0,26.166666666666664,31.38888888888889,24.277777777777782
2009-07-21 00:00:00,8.889999999999999,27.44444444444445,31.500000000000004,24.388888888888893
2009-07-22 00:00:00,0.254,27.944444444444443,31.777777777777782,25.0
2009-07-23 00:00:00,0.0,28.83333333333334,32.611111111111114,24.61111111111111
2009-07-24 00:00:00,0.0,28.944444444444443,32.72222222222223,26.222222222222225
2009-07-25 00:00:00,0.0,29.22222222222222,31.888888888888893,25.72222222222222
2009-07-26 00:00:00,2.2859999999999996,25.944444444444446,30.500000000000004,24.277777777777782
2009-07-27 00:00:00,77.724,26.222222222222225,30.222222222222225,24.277777777777782
2009-07-28 00:00:00,3.556,26.611111111111114,30.500000000000004,24.61111111111111
2009-07-29 00:00:00,19.304,28.11111111111111,30.888888888888886,25.388888888888893
2009-07-30 00:00:00,0.0,28.277777777777782,30.777777777777782,24.777777777777775
2009-07-31 00:00:00,28.701999999999995,27.888888888888893,30.777777777777782,24.277777777777782
2009-08-01 00:00:00,17.018,25.888888888888886,27.38888888888889,24.277777777777782
2009-08-02 00:00:00,16.509999999999998,27.555555555555554,30.61111111111111,25.222222222222225
2009-08-03 00:00:00,10.921999999999999,28.055555555555557,31.27777777777778,25.500000000000004
2009-08-04 00:00:00,14.477999999999998,27.16666666666667,31.27777777777778,25.388888888888893
2009-08-05 00:00:00,26.924,26.72222222222222,27.5,25.0
2009-08-06 00:00:00,68.83399999999999,27.277777777777775,29.277777777777782,25.61111111111111
2009-08-07 00:00:00,39.116,28.5,30.111111111111114,25.888888888888886
2009-08-08 00:00:00,2.2859999999999996,28.88888888888889,31.72222222222222,26.11111111111111
2009-08-09 00:00:00,0.0,28.944444444444443,31.72222222222222,27.277777777777775
2009-08-10 00:00:00,0.0,29.055555555555554,32.77777777777778,25.777777777777782
2009-08-11 00:00:00,0.0,29.388888888888893,33.388888888888886,25.61111111111111
2009-08-12 00:00:00,6.095999999999999,27.44444444444445,30.500000000000004,24.499999999999996
2009-08-13 00:00:00,0.0,26.38888888888889,30.0,24.000000000000004
2009-08-14 00:00:00,0.0,28.722222222222225,33.22222222222222,24.000000000000004
2009-08-15 00:00:00,0.0,27.833333333333332,33.5,24.722222222222225
2009-08-16 00:00:00,0.254,27.11111111111111,33.277777777777786,24.22222222222222
2009-08-17 00:00:00,6.35,25.944444444444446,28.277777777777782,24.22222222222222
2009-08-18 00:00:00,6.095999999999999,27.44444444444445,31.0,24.777777777777775
2009-08-19 00:00:00,0.0,28.444444444444446,32.5,24.88888888888889
2009-08-20 00:00:00,1.016,28.388888888888886,32.77777777777778,24.88888888888889
2009-08-21 00:00:00,6.095999999999999,28.722222222222225,31.72222222222222,24.61111111111111
2009-08-22 00:00:00,43.942,27.944444444444443,32.388888888888886,24.111111111111114
2009-08-23 00:00:00,0.0,28.722222222222225,33.277777777777786,25.111111111111114
2009-08-24 00:00:00,2.2859999999999996,28.055555555555557,33.5,24.777777777777775
2009-08-25 00:00:00,6.35,27.5,33.611111111111114,24.88888888888889
2009-08-26 00:00:00,3.0479999999999996,27.944444444444443,32.72222222222223,24.722222222222225
2009-08-27 00:00:00,4.064,28.5,32.611111111111114,25.0
2009-08-28 00:00:00,0.0,28.055555555555557,33.11111111111111,25.0
2009-08-29 00:00:00,55.372,26.999999999999996,31.777777777777782,24.88888888888889
2009-08-30 00:00:00,26.924,27.16666666666667,30.72222222222222,25.0
2009-08-31 00:00:00,0.508,28.11111111111111,32.27777777777778,25.0
2009-09-01 00:00:00,0.0,28.5,31.27777777777778,25.222222222222225
2009-09-02 00:00:00,0.254,28.055555555555557,31.0,25.222222222222225
2009-09-03 00:00:00,12.953999999999999,27.277777777777775,29.22222222222222,25.27777777777778
2009-09-04 00:00:00,33.782,25.833333333333336,27.77777777777778,24.61111111111111
2009-09-05 00:00:00,19.558,26.166666666666664,29.722222222222225,24.722222222222225
2009-09-06 00:00:00,87.122,25.944444444444446,28.77777777777778,24.61111111111111
2009-09-07 00:00:00,30.479999999999997,25.500000000000004,28.722222222222225,24.277777777777782
2009-09-08 00:00:00,36.83,25.0,26.222222222222225,24.000000000000004
2009-09-09 00:00:00,57.15,26.33333333333334,29.88888888888889,24.000000000000004
2009-09-10 00:00:00,59.69,27.722222222222225,30.61111111111111,25.0
2009-09-11 00:00:00,0.0,25.0,28.000000000000004,24.000000000000004
2009-09-12 00:00:00,52.06999999999999,25.333333333333332,26.27777777777778,23.388888888888886
2009-09-13 00:00:00,39.116,26.38888888888889,31.888888888888893,24.388888888888893
2009-09-14 00:00:00,4.3180000000000005,27.277777777777775,32.22222222222222,23.388888888888886
2009-09-15 00:00:00,0.0,29.277777777777782,34.0,23.11111111111111
2009-09-16 00:00:00,22.098,27.38888888888889,33.611111111111114,24.22222222222222
2009-09-17 00:00:00,26.924,27.5,33.22222222222222,23.77777777777778
2009-09-18 00:00:00,3.0479999999999996,27.38888888888889,34.5,25.0
2009-09-19 00:00:00,4.064,27.77777777777778,34.38888888888889,24.499999999999996
2009-09-20 00:00:00,4.064,27.888888888888893,33.00000000000001,24.277777777777782
2009-09-21 00:00:00,25.145999999999997,28.11111111111111,32.88888888888889,25.388888888888893
2009-09-22 00:00:00,,26.999999999999996,30.500000000000004,25.0
2009-09-23 00:00:00,27.94,26.222222222222225,31.888888888888893,24.000000000000004
2009-09-24 00:00:00,1.016,26.833333333333332,31.0,24.000000000000004
2009-09-25 00:00:00,42.163999999999994,26.777777777777782,29.499999999999996,24.722222222222225
2009-09-26 00:00:00,93.98,24.94444444444445,25.888888888888886,24.000000000000004
2009-09-27 00:00:00,454.914,25.555555555555557,30.388888888888893,24.000000000000004
2009-09-28 00:00:00,6.35,26.222222222222225,29.61111111111111,24.22222222222222
2009-09-29 00:00:00,0.0,28.5,32.388888888888886,24.22222222222222
2009-09-30 00:00:00,0.0,28.666666666666664,33.00000000000001,24.61111111111111
2009-10-01 00:00:00,10.921999999999999,27.722222222222225,33.00000000000001,25.111111111111114
2009-10-02 00:00:00,37.083999999999996,26.666666666666668,29.499999999999996,23.388888888888886
2009-10-03 00:00:00,9.143999999999998,25.944444444444446,27.5,23.388888888888886
2009-10-04 00:00:00,2.54,27.38888888888889,30.222222222222225,24.000000000000004
2009-10-05 00:00:00,0.0,28.22222222222222,31.38888888888889,24.722222222222225
2009-10-06 00:00:00,0.508,28.5,31.611111111111114,26.500000000000004
2009-10-07 00:00:00,5.08,27.38888888888889,31.0,26.0
2009-10-08 00:00:00,6.604,25.72222222222222,26.888888888888893,24.61111111111111
2009-10-09 00:00:00,6.095999999999999,25.833333333333336,30.0,24.111111111111114
2009-10-10 00:00:00,0.254,26.777777777777782,31.38888888888889,23.388888888888886
2009-10-11 00:00:00,0.0,27.5,31.888888888888893,23.22222222222222
2009-10-12 00:00:00,7.112,27.555555555555554,33.5,23.722222222222225
2009-10-13 00:00:00,7.112,27.555555555555554,33.388888888888886,24.22222222222222
2009-10-14 00:00:00,29.971999999999998,24.555555555555557,28.000000000000004,23.61111111111111
2009-10-15 00:00:00,,26.833333333333332,31.222222222222225,23.88888888888889
2009-10-16 00:00:00,0.0,27.944444444444443,32.111111111111114,24.277777777777782
2009-10-17 00:00:00,0.0,27.722222222222225,32.388888888888886,24.000000000000004
2009-10-18 00:00:00,,28.11111111111111,32.27777777777778,25.222222222222225
2009-10-19 00:00:00,6.604,28.55555555555556,32.77777777777778,25.222222222222225
2009-10-20 00:00:00,6.858,27.222222222222225,32.88888888888889,24.000000000000004
2009-10-21 00:00:00,16.002,28.055555555555557,32.0,23.722222222222225
2009-10-22 00:00:00,0.0,27.722222222222225,31.611111111111114,24.722222222222225
2009-10-23 00:00:00,0.0,27.888888888888893,31.500000000000004,24.277777777777782
2009-10-24 00:00:00,0.0,27.5,32.0,24.111111111111114
2009-10-25 00:00:00,0.0,26.999999999999996,32.27777777777778,22.611111111111114
2009-10-26 00:00:00,1.016,26.777777777777782,31.777777777777782,22.277777777777775
2009-10-27 00:00:00,1.016,26.555555555555554,32.88888888888889,21.222222222222225
2009-10-28 00:00:00,0.508,26.166666666666664,32.0,21.38888888888889
2009-10-29 00:00:00,0.0,25.666666666666668,30.888888888888886,21.77777777777778
2009-10-30 00:00:00,57.91199999999999,25.72222222222222,31.111111111111114,21.500000000000004
2009-10-31 00:00:00,81.026,24.388888888888893,29.388888888888893,19.777777777777775
2009-11-01 00:00:00,0.0,26.222222222222225,32.88888888888889,19.777777777777775
2009-11-02 00:00:00,0.0,26.888888888888893,32.0,21.999999999999996
2009-11-03 00:00:00,0.0,27.11111111111111,31.888888888888893,23.388888888888886
2009-11-04 00:00:00,1.5239999999999998,24.444444444444446,26.888888888888893,23.277777777777782
2009-11-05 00:00:00,6.095999999999999,24.66666666666667,26.11111111111111,23.22222222222222
2009-11-06 00:00:00,7.619999999999999,27.555555555555554,33.11111111111111,22.77777777777778
2009-11-07 00:00:00,0.254,27.555555555555554,31.38888888888889,23.722222222222225
2009-11-08 00:00:00,0.508,27.888888888888893,34.27777777777778,23.277777777777782
2009-11-09 00:00:00,0.0,26.833333333333332,31.888888888888893,22.77777777777778
2009-11-10 00:00:00,0.0,27.5,31.500000000000004,22.277777777777775
2009-11-11 00:00:00,0.0,26.777777777777782,32.111111111111114,21.611111111111114
2009-11-12 00:00:00,0.0,28.166666666666668,33.88888888888889,21.611111111111114
2009-11-13 00:00:00,16.002,26.611111111111114,31.27777777777778,21.999999999999996
2009-11-14 00:00:00,1.016,26.0,31.111111111111114,22.5
2009-11-15 00:00:00,0.0,27.333333333333336,31.611111111111114,22.611111111111114
2009-11-16 00:00:00,2.032,25.666666666666668,32.27777777777778,21.999999999999996
2009-11-17 00:00:00,2.032,26.944444444444446,32.388888888888886,21.611111111111114
2009-11-18 00:00:00,0.0,26.38888888888889,31.0,22.5
2009-11-19 00:00:00,2.032,26.666666666666668,32.388888888888886,21.999999999999996
2009-11-20 00:00:00,0.0,27.38888888888889,31.27777777777778,23.11111111111111
2009-11-21 00:00:00,11.937999999999999,26.611111111111114,32.0,23.388888888888886
2009-11-22 00:00:00,11.937999999999999,26.11111111111111,30.500000000000004,23.000000000000004
2009-11-23 00:00:00,0.0,26.999999999999996,32.22222222222222,23.000000000000004
2009-11-24 00:00:00,0.508,26.666666666666668,31.27777777777778,23.000000000000004
2009-11-25 00:00:00,54.356,27.666666666666668,32.5,23.000000000000004
2009-11-26 00:00:00,2.032,27.333333333333336,32.72222222222223,24.111111111111114
2009-11-27 00:00:00,3.302,27.44444444444445,33.277777777777786,23.77777777777778
2009-11-28 00:00:00,0.0,27.11111111111111,31.888888888888893,23.388888888888886
2009-11-29 00:00:00,0.0,26.999999999999996,31.888888888888893,22.38888888888889
2009-11-30 00:00:00,0.0,26.0,32.0,21.999999999999996
2009-12-01 00:00:00,0.0,25.388888888888893,32.5,20.222222222222225
2009-12-02 00:00:00,0.0,25.055555555555554,32.22222222222222,20.27777777777778
2009-12-03 00:00:00,0.0,24.166666666666668,30.500000000000004,19.72222222222222
2009-12-04 00:00:00,0.254,24.94444444444445,28.88888888888889,21.72222222222222
2009-12-05 00:00:00,0.0,24.88888888888889,31.38888888888889,21.38888888888889
2009-12-06 00:00:00,0.0,24.277777777777782,31.38888888888889,20.777777777777782
2009-12-07 00:00:00,0.0,24.777777777777775,31.611111111111114,20.388888888888893
2009-12-08 00:00:00,0.0,25.222222222222225,31.222222222222225,20.111111111111114
